0.28354,0.44512,0.41768,0.95427,0.81402,0.88415,0.84756,0.90244,0.97866,1,1
0.21037,0.65549,0.53354,0.83841,0.75,0.98476,1,0.95732,0.99695,1,1
0.2622,0.47561,0.53354,0.93293,0.78354,0.89939,1,1,1,1,1
0.70122,0.8628,0.83841,0.78963,0.66463,0.73476,0.94207,1,0.8811,1,1
0.14634,0.54268,0.75305,0.72866,0.75,0.83537,0.79878,1,1,1,1
0.39939,0.72866,0.64634,0.79268,0.90549,0.7378,0.98171,1,0.9939,1,1
0.24085,0.43598,0.86585,0.66159,0.86585,0.8872,0.92988,1,0.9878,1,1
0.68598,0.6372,0.93598,0.93902,0.72256,0.67073,0.92073,1,0.9939,1,1
0.58841,0.3872,0.32012,0.82012,0.79573,0.93598,0.82317,0.98476,1,1,1
0.34756,0.5061,0.79573,0.59451,0.96037,0.92073,0.96341,0.99695,0.98171,0.97866,1
0.1128,0.47866,0.95122,0.84146,0.92073,0.93293,0.96646,1,0.9939,0.99085,1
0.5,0.40549,0.58841,0.63415,0.96951,0.69207,0.93902,1,1,1,1
0.32317,0.78049,0.90244,0.77744,0.80488,0.81402,0.90549,1,0.95427,1,1
0.4939,0.5,0.77439,0.69817,0.84756,0.93598,0.96341,1,0.90854,1,1
0.35366,0.55183,0.64634,0.70122,0.70732,0.83841,0.78354,1,0.9939,1,1
0.36585,0.84451,0.76524,0.71037,0.84756,0.92683,0.9939,1,0.93598,0.9939,1
0.55793,0.51524,0.69207,0.77439,0.74085,0.83537,0.9939,0.96037,0.9878,1,1
0.45122,0.6372,0.50305,0.66159,0.84756,0.86585,0.99085,1,0.97866,0.99695,1
0.091463,0.69207,0.90854,0.79573,0.91463,0.77439,0.95122,0.94207,0.9878,0.99085,1
0.30183,0.67378,0.47866,0.96646,0.82622,0.95732,0.95122,1,1,1,1
0.71037,0.78354,0.61585,0.83841,0.9939,0.79573,0.85976,1,1,1,1
0.20427,0.71037,0.77744,0.77134,0.82317,0.93598,0.95732,0.96951,0.96646,0.99695,1
0.31098,0.46037,0.57622,0.6311,0.9878,0.99695,0.95427,1,0.9939,0.98476,1
0.57012,0.60061,0.80183,0.70732,0.98171,0.78354,0.96951,0.99695,0.97866,1,1
0.3689,0.80183,0.68293,0.77134,0.94512,0.79878,0.82317,1,0.96037,0.98476,1
0.12805,0.18902,0.64939,0.5061,0.85976,0.64024,1,1,1,1,1
0.59756,0.71951,0.79878,0.81707,0.74085,0.8628,0.91768,1,0.95732,1,1
0.32317,0.44817,0.66768,0.63415,0.72561,0.9878,0.91768,0.9939,0.97866,1,1
0.47561,0.60976,0.7439,0.78049,0.72866,0.87805,0.96341,1,1,1,1
0.25915,0.74695,0.64329,0.67073,0.55183,0.82012,0.71646,1,1,0.99085,1
0.3811,0.62195,0.84146,0.74085,0.9878,0.89024,0.94207,0.99085,0.9878,0.97561,1
0.39024,0.60366,0.65244,0.77439,0.98171,0.89634,0.97561,1,0.96037,1,1
0.28354,0.75915,0.71951,0.87805,0.89024,0.85976,0.82012,1,0.99085,1,1
0.59756,0.3872,0.83841,0.9939,0.76524,0.90244,0.95732,1,1,0.98171,1
0.125,0.58537,0.59451,0.92683,0.70732,0.90854,0.99695,1,1,1,1
0.44207,0.76524,0.65244,0.74695,0.77744,0.72866,0.96037,0.99695,1,1,1
0.71341,0.65244,0.64024,0.92073,0.82622,0.82927,0.8689,0.99085,0.98171,1,1
0.26829,0.47256,0.81098,0.8628,0.80488,0.91463,0.90244,0.99085,1,1,1
0,0.83841,0.46646,0.82012,0.87805,0.71037,0.93902,1,0.96951,1,1
0.42073,0.18293,0.6189,0.78963,0.86585,0.7378,0.96951,0.96951,1,0.94207,1
0.44207,0.75915,0.63415,0.94817,0.96037,0.92378,0.91768,0.92073,1,1,1
0.17073,0.85976,0.78659,0.78963,0.8872,0.82012,0.91159,0.95732,1,0.96341,1
0.55183,0.71951,0.83537,0.35671,0.83537,0.82622,0.93293,0.99695,0.99695,0.99085,1
0.56098,0.7439,0.53354,0.64329,0.71951,0.85671,0.92683,1,0.9939,1,1
0.35366,0.79268,0.79573,0.7622,0.81402,0.8689,0.9878,0.98171,1,0.99085,1
0.29268,0.44207,0.6311,0.91159,0.90244,0.94207,0.97256,0.91768,1,1,1
0.75305,0.59146,0.70427,0.96951,0.91768,0.83841,0.98476,0.97866,0.99695,1,1
0.24695,0.6128,0.76829,0.82927,0.85671,0.85366,0.92683,1,1,1,1
0.50915,0.33232,0.56098,0.76829,0.93902,0.98171,0.96341,1,1,1,1
0.22866,0.39634,0.75,0.8628,0.89329,0.87805,0.89329,0.94817,1,0.97866,1
0.14024,0.37195,0.62195,0.78049,0.96951,0.96341,0.93902,1,1,1,1
0.79878,0.6311,0.82622,0.8811,0.89939,0.89329,0.91463,0.98171,1,0.94512,1
0.082317,0.84146,0.53963,0.81402,0.82317,0.64329,0.95732,0.96951,0.95427,1,1
0.13415,0.89329,0.81707,0.92683,0.87195,0.97866,0.85061,0.97256,1,1,1
0.15244,0.56098,0.42988,0.71951,0.75915,0.98171,0.82012,1,1,1,1
0.43293,0.82927,0.8811,0.89024,0.81707,0.84756,0.96341,0.91463,1,1,1
0.42988,0.82622,0.6372,0.80183,0.79268,0.96341,0.95732,1,0.95427,0.99695,0.98171
0.2439,0.39634,0.69207,0.71037,0.93598,0.89939,0.90549,1,0.99085,1,1
0.46341,0.54268,0.50305,0.8628,0.81707,0.90244,0.82012,1,0.9878,1,1
0.21037,0.48171,0.59756,0.83232,0.91768,0.82317,0.90244,0.96037,1,1,1
0.19207,0.39634,0.80183,0.84146,0.8811,0.94207,0.9939,0.9878,1,1,1
0.2561,0.42988,0.55183,0.83841,0.87195,0.79268,0.93598,0.97866,1,1,1
0.73171,0.55488,0.48171,0.8872,0.87195,0.80183,0.98476,0.9878,1,1,1
0.57012,0.57317,0.6372,0.87805,0.85976,0.58232,0.97561,1,1,0.9939,1
0.52744,0.68902,0.78659,0.67683,0.64329,0.8689,0.94817,1,0.99085,0.94512,1
0.3811,0.54573,0.59756,0.7439,0.93598,0.87195,0.9939,0.97866,0.9939,0.9939,1
0.50915,0.73476,0.90244,0.92073,0.81707,0.92683,0.95427,1,1,1,1
-1.6071,-1.75,-3.6429,-12.071,-8.6071,-11.857,-6.1429,-15.857,-19.5,-16.964,-19.5
-3.25,-3.4643,-4.6071,-8.0357,-7.8571,-12.929,-11.893,-19.357,-15.357,-19.964,-20.036
-1.5357,-1.0357,-5.5357,-5.6786,-6.0714,-5.2857,-11.429,-14.857,-17.464,-18.857,-17.857
-0,-5.5714,-8.3571,-3.6071,-7.5714,-6.5714,-12.75,-17.357,-18.321,-16,-19.679
-3.1429,-2.5,-0.96429,-4.3214,-11.393,-11.25,-13.821,-13,-18.536,-17.464,-19.607
-0.60714,-5.6071,-11.107,-5.7857,-13.679,-11.964,-10.679,-17.571,-18,-19.821,-19.929
-1.2857,-1,-6.0714,-12.107,-9,-7,-11.179,-10.5,-18.286,-14.357,-19.071
-0,-2.1071,-1.9286,-10.429,-10.714,-7.5357,-11.107,-14.357,-18.75,-20.357,-20.036
-0.67857,-6.3929,-7.7143,-7.6429,-4.3929,-10.929,-7.8571,-18.25,-16.893,-15.536,-19.857
-0,-2.5714,-1.6071,-0.5,-2.6429,-2.9286,-9.5357,-13.75,-15.893,-18.464,-18.429
-0.78571,-3.6429,-0.64286,-1.1429,-9.6429,-9.6071,-12.179,-14.107,-17.607,-19.75,-19.5
-1.3571,-2.3929,-1.4286,-6.0357,-6.8929,-10.536,-15.5,-16.071,-14.393,-15.571,-20.25
-0.5,-4.4643,-0.10714,-8.25,-5.3214,-6.7857,-15,-17.214,-17.286,-19.214,-20.143
-2.3214,-2.6071,-5.2857,-6,-9.0714,-4.5714,-13.286,-17.893,-18.393,-18.929,-20.286
-0.42857,-4.0714,-3.25,-6.3214,-6.5,-11.571,-9.5714,-16.321,-18.214,-19.786,-18.036
-0.25,-0.5,-3.5357,-5.75,-10.5,-6.4286,-11.357,-15.786,-16.714,-17,-20.036
-0.75,-2.0714,-2.5,-6.1786,-7.3571,-8.6071,-18.107,-14.714,-19.214,-19.214,-19.929
-2.4286,-4.6429,-3.3929,-3.0357,-8.8571,-10.679,-9.5714,-16.179,-19.036,-19.857,-19.643
-1.5714,-12.179,-1.0357,-8.8571,-6.6429,-7.2857,-13.25,-11.893,-15.679,-20.036,-19.607
-2.6071,-4.1429,-0.60714,-0.42857,-6.4286,-12.179,-13.893,-12.5,-19.5,-17.393,-19.857
-2.4286,-2.4286,-2.9643,-11.393,-13.429,-10.5,-11.786,-15.821,-17.25,-18.179,-20.143
-0,-3.5,-6.8929,-3.6429,-8.5,-2.8571,-11.179,-15.071,-18.5,-16.893,-18.464
-4.3929,-6.2143,-5.1071,-7.5,-13,-9.0714,-9.6429,-16.571,-15.393,-18.143,-16.643
-1.25,-1.6786,-11.75,-5.7857,-9.4286,-11.536,-15.5,-16.857,-15.464,-19.571,-20.25
-0,-4.3929,-6.9286,-1.7143,-5.5357,-10.929,-12.5,-17.429,-19.714,-19.393,-19.643
-1.2857,-4.1071,-2.9643,-4.2143,-5.9286,-6.5357,-6.3214,-17.929,-19.25,-19.464,-20.179
-0.21429,-6.1786,-8.3571,-5.4643,-6.5714,-7.1786,-12.571,-18.357,-17.143,-16.071,-19.107
-0.78571,-2.7143,-11.179,-1.4643,-2.2857,-12.143,-12.964,-16.071,-19.214,-15.786,-18.214
-6.9286,-4.8571,-4.6786,-15.179,-4.8571,-2.7143,-11.679,-18.357,-14.143,-19.071,-19.929
-0.5,-5.25,-6.4643,-13.5,-7.1786,-6.8214,-10.286,-10.714,-17.607,-19.357,-16.893
-2.4643,-0,-5.5714,-6.0357,-6.1429,-9,-15.321,-16,-16.179,-19.357,-20.071
-0.5,-1.5714,-4.8929,-7.25,-3.9286,-8.5,-10.821,-19.357,-16.929,-18.393,-19.643
-0,-3.3929,-2.6786,-5.5714,-7.75,-7.8571,-11.143,-14.893,-15.429,-18.821,-20.286
-0.60714,-1.3929,-1.1786,-6.25,-8.3214,-10.893,-7.6429,-16.321,-18.429,-19.607,-20.036
-6.9286,-1.1786,-2.8214,-7.4286,-7.3571,-13.286,-18,-15.357,-18.214,-19,-17.536
-1.8214,-5.1071,-8.1786,-6.1786,-16.857,-13.214,-16.179,-16,-14.821,-20.036,-17.286
-1.6429,-2.3571,-4.0714,-6.1071,-5.75,-6.6429,-7.6786,-16.929,-16.536,-16.75,-19.214
-1.7143,-0.89286,-6.8214,-3.6786,-9.75,-5.8571,-11.571,-14.893,-17.571,-18.893,-20.286
-0.57143,-4.5357,-7.2857,-4.0714,-8.4643,-10.643,-11.571,-15.893,-19.429,-12.893,-19
-0.57143,-3.6786,-6.6071,-5.7857,-10.286,-9,-12.607,-16.536,-14.214,-19.5,-19.429
-2.5357,-3.1786,-8.25,-8.2857,-6.75,-9.5714,-10.786,-19.75,-19.071,-14.893,-20.071
-2.3214,-1.1786,-0.5,-4.4286,-8.8929,-12.5,-8.6071,-17.5,-18.821,-17.75,-20.107
-1.2143,-1.7143,-7.7857,-6.3571,-12.679,-12.179,-9.6071,-14.536,-18.107,-17.429,-20.143
-0.10714,-0.71429,-7.3571,-5.9286,-10.393,-11.143,-13.179,-19.679,-17.429,-19.857,-19.714
-1.7857,-1.1429,-3.4286,-6.4643,-12.179,-6.4286,-12.643,-16.107,-17.75,-19.464,-19.393
-2.9286,-4.4643,-11.036,-5.6071,-8.5357,-14.714,-11.286,-19.214,-18.107,-17.679,-20.036
-0.21429,-2.1071,-5.3929,-2.8929,-6.9286,-5.1429,-12.714,-18.607,-11.571,-19.25,-19.821
-1.9643,-5.2857,-3.8214,-6.0714,-5.4643,-11.143,-10.536,-16.25,-13.571,-16.75,-19.036
-1.9643,-3.0357,-3.9643,-4.9643,-5.5357,-11.75,-17.071,-19.143,-17.429,-18.143,-17.536
-0.96429,-11.071,-3.9286,-4.1786,-2.6429,-5.8214,-12.679,-17.464,-16.929,-20.071,-19.607
-2.6786,-0.96429,-0.96429,-7.2857,-5.7857,-2.1786,-7.8929,-19.536,-17.214,-16.571,-19.107
-0.82143,-0.67857,-1.5,-2.5357,-6.7857,-12.5,-9.9643,-14.143,-18.643,-19.429,-18.679
-0.35714,-0.42857,-4.2143,-8.3571,-7.8214,-8.9286,-9.8571,-16.821,-18.964,-16.571,-20.179
-1.6786,-4.1071,-2.1429,-6.2143,-11.107,-4.5714,-8.0357,-16.571,-13.786,-19.821,-19.214
-0.46429,-2.4286,-7.5,-5.3214,-11.643,-10.786,-14,-15.571,-16.286,-16.857,-19.393
-1.8214,-1.8929,-3.2143,-5.6071,-7.8929,-8.75,-15.786,-14.571,-16.143,-18.536,-19.714
-0,-1.4643,-6.3214,-9.1071,-11.286,-4.7143,-11,-19.036,-17.25,-18.179,-19.286
-0.35714,-2.6071,-5.6071,-6.7143,-11.321,-4.6071,-9.4286,-17.964,-17.179,-15.607,-20.286
-0,-0.78571,-3.7857,-7,-8.0714,-4.6429,-12.571,-11.821,-18.464,-19.786,-19.429
-0.67857,-3.0714,-9.1429,-6.4286,-8.0714,-11.679,-12.75,-17.25,-12.286,-18.286,-18.964
-0,-0.14286,-3.0714,-5.5,-8,-4.2143,-12.679,-16.571,-16.607,-18.179,-17.679
-1.7143,-3.3571,-3.8929,-7.1786,-5.0714,-11.821,-15.107,-19.214,-19.5,-19.321,-20
-0,-3,-4.4643,-3.9643,-3.4286,-8.7143,-8.6786,-20.179,-17.75,-19.643,-20.321
-1.2143,-5.2857,-11.143,-8.3929,-10.893,-10.393,-9.6786,-19.036,-19.286,-16.786,-19.893
-1.3929,-5.1071,-6.3929,-3.75,-6.75,-10.107,-11.643,-18.143,-13.5,-19.25,-20.25
-2.0357,-6.9286,-3.9286,-5.4643,-12.679,-9.6786,-16.714,-13.964,-18.536,-19.143,-20.321
-3.25,-0.46429,-6.6786,-9.6786,-10.179,-8,-14.643,-17.571,-18.893,-17.107,-20.393
-0,-1.0357,-1.0714,-5.5714,-8.6071,-13.214,-14.214,-15.143,-17.321,-16.536,-18.964
-1.5714,-5.9643,-2.7857,-5.6786,-4.75,-1.9286,-8.9643,-19.036,-19.214,-17.464,-18.643
-2.8214,-4.0357,-6.9286,-5.5714,-10,-8.3571,-12.679,-10.893,-18.036,-16.964,-20.25
-1.3571,-0.39286,-10.357,-14.5,-11.321,-11.857,-8.1786,-18.179,-17,-18.964,-19.786
-0,-6.4286,-3.9286,-7.8214,-12.571,-5.75,-12.429,-18.714,-14.857,-15.929,-20.25
-3.8214,-3.8929,-2.7143,-7.6786,-13.286,-8.5,-7.6786,-14.536,-19.143,-19,-20.286
-3.8929,-7.5714,-1.75,-6.7143,-13.071,-14.107,-8.2143,-15.5,-19.393,-20.214,-20.143
-0,-2.8929,-3.6429,-7.8214,-8.8571,-5.2143,-11.714,-16.036,-19.179,-13.964,-19.964
-0.57143,-3.7143,-2,-6.3571,-7.6071,-3.7143,-7.4286,-16.929,-17.393,-18.179,-16.964
-0.60714,-5.4286,-1.25,-7.7143,-2.8929,-6.8214,-16.714,-14.071,-16.75,-16.286,-19.536
-0.85714,-3.9643,-6.4643,-8.2857,-9.5357,-9.6429,-15.679,-14.607,-18.643,-17.571,-19.857
-0.35714,-1.0714,-0.53571,-7.6071,-9.6071,-9.6429,-16.75,-12.321,-15.893,-18.893,-19.821
-2.9286,-7.5714,-4.3214,-10.964,-8.4643,-4.25,-12.5,-13.571,-16,-20.214,-19.643
-2.25,-4.6429,-6.0714,-5.25,-9.9643,-10.5,-13.75,-18.107,-18.929,-20.25,-20.179
-1.4643,-1.9286,-1.2143,-4.8571,-10,-9.7143,-15.964,-13.393,-18,-14.821,-19.679
-0.92857,-1,-0.92857,-10.464,-10.429,-9.1786,-13.857,-14.571,-17,-17.214,-19.75
-0.17857,-2.5,-3.3214,-8.2143,-10.071,-12.536,-8.75,-15.286,-17.25,-19.893,-19.821
-2.8214,-2.8929,-6.6071,-5.2857,-11.929,-14.714,-10.321,-13.571,-18,-16.107,-20.25
-0,-3.0357,-2.5357,-10.143,-10.571,-7.8214,-8.5357,-14.536,-17.357,-19.536,-19.929
-2.3571,-2.6429,-7.1786,-5.1071,-13.929,-9.6071,-16.536,-17.286,-14.893,-19.143,-18.786
-0.14286,-0.60714,-2.0714,-7.6429,-6.2857,-8.8571,-8.6786,-17.071,-17.821,-19.036,-20.286
-1.0714,-3.5714,-5.3571,-7.6786,-8.0714,-4.9286,-16.143,-17.179,-16.893,-17.25,-20.107
-2.1429,-3.9286,-7.6071,-6.4643,-11.607,-9.75,-11.893,-18.607,-18.107,-18.321,-18.964
-0.17857,-2.2143,-1.5357,-9.2143,-10.071,-14.571,-8.3929,-19.036,-17.214,-18.286,-20.071
-4,-5.2143,-0.64286,-7.8214,-6.7857,-2.8571,-12.643,-18.607,-19.036,-19.321,-19.393
-1.3571,-4,-4,-4.2857,-8.8571,-9.8929,-11.429,-14.964,-16.25,-16.214,-18.214
-0,-2.1071,-1.9286,-4.6786,-9.6429,-8.3214,-16.893,-15.607,-16.964,-18.036,-19.607
-1.5,-4.1429,-6.6429,-7.1071,-10.214,-2.0357,-11.75,-16.143,-16.179,-18.107,-17.714
-4.9286,-7.3571,-0.60714,-10.357,-9.9643,-8.6071,-12.679,-18,-16.25,-18.321,-20.179
-0.89286,-8.1071,-7.4643,-7.3929,-2.6786,-10.036,-16.036,-19.75,-18.929,-20.286,-19.643
-2.2143,-1.5714,-2.7143,-5.9286,-5.9286,-5.3214,-10.643,-16.643,-19.107,-14.857,-20.071
-0,-3.8929,-0.92857,-8.0714,-6.7143,-9.9286,-16.607,-15.179,-15.857,-15.5,-19.75
-3.1786,-3.2143,-2.75,-5.3571,-11.393,-6.0714,-14.143,-8.9286,-19.179,-20.071,-18.214
