 0.4923667628304478349754    -0.3721824742433228472294
-0.5175114648028624753096    -0.3043313718301440817804
 0.06995620546108255455309   -0.06484750930249272293793
 0.3049788856680558102319    -0.3921943428915609652918
-0.03220913921365896326332   -0.03607017554036798245853
-0.005728527726410238135601   0.01391786013556371714994
-0.001487491063796823366483   0.00470935773919764141815
 3.547615346618025842108e-05  0.001312958913446515395868
 0.00904568543508285118071   -0.0009916658435233395834513
-0.0001958773010033527310451  0.0007400371116514907086567
 0.002961018038437500301402  -0.001416856200753618781618
-0.0003369183707963515381038 -0.0002993689273172934258577
 0.0001311840206392464794598 -4.639098081679877245368e-05
 3.490562251016375659024e-05 -8.9710066057953303598e-06
 0.0001616761847790887602141 -0.002213464639375072907923
 0.0005554827633968299543596 -0.0002661223235942383031315
-9.470516639017049023187e-05  9.776939711600441936055e-05
-6.771156127040146242282e-06  3.755976069231697504801e-05
-0.0006065442957785857451547 -0.0007025676494250174220976
 0.0002906141944648454509235 -0.0001693701466106522341391
 0.0001482145943440981621445 -7.376459777312551461701e-06
 8.590354344394912351583e-05 -5.475301156756433914458e-05
-4.994980338276970528505e-06  3.6661009526424896503e-05
-2.834153037462828658136e-06  5.01578999999906280751e-06
